"SITECODE","LCODE","SDATE","SECTION","FIELDNAME","VALUE","BROODED"
"T02","02",26-MAY-99,3,"99",1,""
"T02","02",26-MAY-99,4,"99",4,""
"T06","01",26-MAY-99,7,"XX",0,""
"T02","01",27-MAY-99,2,"99",3,""
"T02","01",27-MAY-99,3,"99",6,""
"T02","01",27-MAY-99,4,"99",8,""
"T02","01",27-MAY-99,5,"68",2,""
"T02","01",27-MAY-99,5,"99",20,""
"T02","01",27-MAY-99,6,"99",4,""
"T02","01",27-MAY-99,7,"99",1,""
"T02","01",27-MAY-99,8,"99",1,""
"T02","01",27-MAY-99,9,"XX",0,""
"T02","01",27-MAY-99,10,"99",2,""
"T02","01",27-MAY-99,11,"XX",0,""
"T10","01",27-MAY-99,1,"106",2,""
"T10","01",27-MAY-99,1,"20",1,""
"T10","01",27-MAY-99,1,"29",1,""
"T10","01",27-MAY-99,1,"68",1,""
"T10","01",27-MAY-99,1,"84",1,""
"T10","01",27-MAY-99,2,"20",4,""
"T10","01",27-MAY-99,3,"106",4,""
"T10","01",27-MAY-99,3,"20",3,""
"T10","01",27-MAY-99,4,"106",3,""
"T10","01",27-MAY-99,4,"110",3,""
"T10","01",27-MAY-99,4,"20",1,""
"T10","01",27-MAY-99,5,"106",3,""
"T10","01",27-MAY-99,5,"20",3,""
"T10","01",27-MAY-99,5,"68",1,""
"T10","01",27-MAY-99,6,"106",1,""
"T10","01",27-MAY-99,6,"20",1,""
"T10","01",27-MAY-99,6,"46",2,""
"T10","01",27-MAY-99,7,"29",1,""
"T10","01",27-MAY-99,7,"46",1,""
"T10","01",27-MAY-99,8,"106",11,""
"T10","01",27-MAY-99,8,"20",3,""
"T10","01",27-MAY-99,8,"68",1,""
"T10","01",27-MAY-99,9,"106",1,""
"T10","01",27-MAY-99,9,"46",1,""
"T10","01",27-MAY-99,10,"106",8,""
"T10","01",27-MAY-99,10,"20",3,""
"T10","01",27-MAY-99,10,"23",3,""
"T10","01",27-MAY-99,10,"68",1,""
"T10","01",27-MAY-99,11,"20",1,""
"T10","01",27-MAY-99,11,"68",1,""
"T10","01",27-MAY-99,12,"XX",0,""
"T10","01",27-MAY-99,13,"XX",0,""
"T10","01",27-MAY-99,14,"XX",0,""
"T10","01",27-MAY-99,15,"106",2,""
"T10","01",27-MAY-99,15,"20",3,""
"T10","01",27-MAY-99,15,"46",1,""
"T09","01",27-MAY-99,1,"84",1,""
"T09","01",27-MAY-99,1,"93",1,""
"T09","01",27-MAY-99,2,"98",1,""
"T09","01",27-MAY-99,3,"93",1,""
"T05","01",27-MAY-99,1,"XX",0,""
"T05","01",27-MAY-99,2,"93",1,""
"T05","01",27-MAY-99,2,"94",1,""
"T05","01",27-MAY-99,2,"99",2,""
"T05","01",27-MAY-99,3,"XX",0,""
"T05","01",27-MAY-99,4,"99",2,""
"T05","01",27-MAY-99,5,"XX",0,""
"T05","01",27-MAY-99,6,"100",1,""
"T05","01",27-MAY-99,6,"99",2,""
"T05","01",27-MAY-99,7,"100",3,""
"T05","01",27-MAY-99,7,"99",1,""
"T05","01",27-MAY-99,8,"99",1,""
"T05","01",27-MAY-99,9,"75",1,""
"T05","01",27-MAY-99,9,"84",1,""
"T05","01",27-MAY-99,9,"94",1,""
"T05","01",27-MAY-99,9,"99",1,""
"T05","01",27-MAY-99,10,"94",1,""
"T05","01",27-MAY-99,10,"99",1,""
"T05","01",27-MAY-99,11,"XX",0,""
"T05","01",27-MAY-99,12,"XX",0,""
"T05","01",27-MAY-99,13,"XX",0,""
"T05","01",27-MAY-99,14,"XX",0,""
"T05","01",27-MAY-99,15,"XX",0,""
"T02","01",27-MAY-99,1,"99",5,""
"T08","01",28-MAY-99,1,"XX",0,""
"T08","01",28-MAY-99,2,"84",1,""
"T08","01",28-MAY-99,3,"XX",0,""
"T08","01",28-MAY-99,4,"XX",0,""
"T08","01",28-MAY-99,5,"XX",0,""
"T08","01",28-MAY-99,6,"XX",0,""
"T08","01",28-MAY-99,13,"XX",0,""
"T08","01",28-MAY-99,8,"4",1,""
"T08","01",28-MAY-99,9,"XX",0,""
"T08","01",28-MAY-99,10,"84",1,""
"T08","01",28-MAY-99,11,"XX",0,""
"T08","01",28-MAY-99,12,"XX",0,""
"T08","01",28-MAY-99,7,"XX",0,""
"T02","02",31-MAY-99,1,"XX",0,""
"T02","02",31-MAY-99,4,"99",3,""
"T02","02",31-MAY-99,3,"99",9,""
"T02","02",31-MAY-99,2,"XX",0,""
"T06","01",01-JUN-99,5,"XX",0,""
"T01","01",01-JUN-99,12,"XX",0,""
"T06","01",01-JUN-99,7,"2",1,""
"T06","01",01-JUN-99,8,"XX",0,""
"T06","01",01-JUN-99,9,"XX",0,""
"T06","01",01-JUN-99,10,"XX",0,""
"T06","01",01-JUN-99,11,"XX",0,""
"T06","01",01-JUN-99,12,"XX",0,""
"T06","01",01-JUN-99,1,"XX",0,""
"T06","01",01-JUN-99,2,"93",1,""
"T06","01",01-JUN-99,3,"93",2,""
"T07","01",01-JUN-99,1,"99",4,""
"T07","01",01-JUN-99,2,"XX",0,""
"T07","01",01-JUN-99,3,"99",3,""
"T07","01",01-JUN-99,4,"99",2,""
"T07","01",01-JUN-99,5,"XX",0,""
"T07","01",01-JUN-99,6,"XX",0,""
"T06","01",01-JUN-99,4,"XX",0,""
"T01","01",01-JUN-99,1,"XX",0,""
"T01","01",01-JUN-99,2,"XX",0,""
"T01","01",01-JUN-99,3,"XX",0,""
"T01","01",01-JUN-99,4,"XX",0,""
"T01","01",01-JUN-99,5,"XX",0,""
"T01","01",01-JUN-99,6,"XX",0,""
"T01","01",01-JUN-99,7,"XX",0,""
"T01","01",01-JUN-99,8,"XX",0,""
"T01","01",01-JUN-99,9,"84",1,""
"T01","01",01-JUN-99,9,"99",1,""
"T01","01",01-JUN-99,10,"54",1,""
"T01","01",01-JUN-99,11,"XX",0,""
"T06","01",01-JUN-99,6,"XX",0,""
"T01","01",04-JUN-99,1,"XX",0,""
"T01","01",04-JUN-99,2,"93",1,""
"T01","01",04-JUN-99,3,"XX",0,""
"T01","01",04-JUN-99,4,"XX",0,""
"T01","01",04-JUN-99,5,"XX",0,""
"T01","01",04-JUN-99,12,"XX",0,""
"T01","01",04-JUN-99,7,"XX",0,""
"T01","01",04-JUN-99,8,"XX",0,""
"T01","01",04-JUN-99,9,"XX",0,""
"T01","01",04-JUN-99,10,"93",1,""
"T01","01",04-JUN-99,11,"XX",0,""
"T01","01",04-JUN-99,6,"XX",0,""
"T09","01",08-JUN-99,1,"XX",0,""
"T09","01",08-JUN-99,3,"93",1,""
"T09","01",08-JUN-99,2,"XX",0,""
"T10","01",09-JUN-99,15,"20",1,""
"T02","01",09-JUN-99,3,"XX",0,""
"T10","01",09-JUN-99,1,"106",4,""
"T10","01",09-JUN-99,1,"110",1,""
"T10","01",09-JUN-99,1,"20",1,""
"T10","01",09-JUN-99,1,"68",1,""
"T10","01",09-JUN-99,2,"XX",0,""
"T10","01",09-JUN-99,3,"106",1,""
"T10","01",09-JUN-99,3,"20",1,""
"T10","01",09-JUN-99,3,"68",1,""
"T10","01",09-JUN-99,4,"106",1,""
"T10","01",09-JUN-99,4,"20",1,""
"T10","01",09-JUN-99,5,"106",1,""
"T10","01",09-JUN-99,6,"106",2,""
"T10","01",09-JUN-99,7,"XX",0,""
"T10","01",09-JUN-99,8,"106",8,""
"T10","01",09-JUN-99,9,"106",1,""
"T10","01",09-JUN-99,10,"23",5,""
"T10","01",09-JUN-99,10,"54",1,""
"T10","01",09-JUN-99,11,"106",1,""
"T10","01",09-JUN-99,12,"XX",0,""
"T10","01",09-JUN-99,13,"XX",0,""
"T10","01",09-JUN-99,14,"XX",0,""
"T08","01",09-JUN-99,1,"XX",0,""
"T08","01",09-JUN-99,2,"100",1,""
"T08","01",09-JUN-99,3,"XX",0,""
"T08","01",09-JUN-99,4,"XX",0,""
"T08","01",09-JUN-99,5,"XX",0,""
"T08","01",09-JUN-99,6,"93",1,""
"T08","01",09-JUN-99,7,"93",1,""
"T08","01",09-JUN-99,8,"XX",0,""
"T08","01",09-JUN-99,9,"93",1,""
"T08","01",09-JUN-99,10,"XX",0,""
"T08","01",09-JUN-99,11,"100",1,""
"T08","01",09-JUN-99,12,"XX",0,""
"T08","01",09-JUN-99,13,"XX",0,""
"T03","01",09-JUN-99,1,"XX",0,""
"T03","01",09-JUN-99,2,"XX",0,""
"T03","01",09-JUN-99,3,"XX",0,""
"T02","01",09-JUN-99,4,"XX",0,""
"T02","01",09-JUN-99,5,"XX",0,""
"T02","01",09-JUN-99,6,"XX",0,""
"T02","01",09-JUN-99,7,"XX",0,""
"T02","01",09-JUN-99,8,"XX",0,""
"T02","01",09-JUN-99,9,"XX",0,""
"T02","01",09-JUN-99,10,"XX",0,""
"T02","01",09-JUN-99,11,"XX",0,""
"T03","01",09-JUN-99,4,"XX",0,""
"T03","01",09-JUN-99,5,"XX",0,""
"T03","01",09-JUN-99,6,"XX",0,""
"T03","01",09-JUN-99,7,"XX",0,""
"T03","01",09-JUN-99,8,"XX",0,""
"T03","01",09-JUN-99,9,"XX",0,""
"T03","01",09-JUN-99,10,"XX",0,""
"T02","01",09-JUN-99,1,"XX",0,""
"T02","01",09-JUN-99,2,"XX",0,""
"T10","01",09-JUN-99,15,"46",1,""
"T02","01",10-JUN-99,1,"XX",0,""
"T02","02",10-JUN-99,4,"XX",0,""
"T02","01",10-JUN-99,3,"XX",0,""
"T02","01",10-JUN-99,4,"99",5,""
"T02","01",10-JUN-99,5,"68",1,""
"T02","01",10-JUN-99,5,"99",1,""
"T02","01",10-JUN-99,6,"XX",0,""
"T02","01",10-JUN-99,7,"99",1,""
"T02","01",10-JUN-99,8,"XX",0,""
"T02","01",10-JUN-99,9,"XX",0,""
"T02","01",10-JUN-99,10,"XX",0,""
"T02","01",10-JUN-99,11,"99",2,""
"T02","02",10-JUN-99,1,"XX",0,""
"T02","02",10-JUN-99,2,"XX",0,""
"T02","02",10-JUN-99,3,"XX",0,""
"T02","01",10-JUN-99,2,"XX",0,""
"T10","01",11-JUN-99,1,"106",13,""
"T10","01",11-JUN-99,15,"XX",0,""
"T10","01",11-JUN-99,2,"20",2,""
"T10","01",11-JUN-99,2,"23",1,""
"T10","01",11-JUN-99,3,"106",5,""
"T10","01",11-JUN-99,4,"106",4,""
"T10","01",11-JUN-99,4,"46",1,""
"T10","01",11-JUN-99,5,"106",2,""
"T10","01",11-JUN-99,5,"20",1,""
"T10","01",11-JUN-99,5,"29",1,""
"T10","01",11-JUN-99,6,"106",1,""
"T10","01",11-JUN-99,6,"20",1,""
"T10","01",11-JUN-99,6,"29",1,""
"T10","01",11-JUN-99,7,"XX",0,""
"T10","01",11-JUN-99,8,"106",12,""
"T10","01",11-JUN-99,8,"12",1,""
"T10","01",11-JUN-99,8,"20",2,""
"T10","01",11-JUN-99,8,"29",1,""
"T10","01",11-JUN-99,9,"106",1,""
"T10","01",11-JUN-99,9,"20",1,""
"T10","01",11-JUN-99,9,"88",1,""
"T10","01",11-JUN-99,10,"106",2,""
"T10","01",11-JUN-99,10,"46",1,""
"T10","01",11-JUN-99,11,"106",1,""
"T10","01",11-JUN-99,11,"29",1,""
"T10","01",11-JUN-99,12,"106",1,""
"T10","01",11-JUN-99,13,"XX",0,""
"T10","01",11-JUN-99,14,"XX",0,""
"T10","01",11-JUN-99,1,"29",1,""
"T09","01",13-JUN-99,1,"99",1,""
"T09","01",13-JUN-99,3,"XX",0,""
"T09","01",13-JUN-99,2,"99",1,""
"T09","01",13-JUN-99,2,"93",2,""
"T08","01",14-JUN-99,11,"XX",0,""
"T08","01",14-JUN-99,12,"XX",0,""
"T08","01",14-JUN-99,13,"XX",0,""
"T08","01",14-JUN-99,1,"XX",0,""
"T08","01",14-JUN-99,2,"XX",0,""
"T06","01",14-JUN-99,1,"XX",0,""
"T06","01",14-JUN-99,2,"XX",0,""
"T06","01",14-JUN-99,3,"XX",0,""
"T06","01",14-JUN-99,4,"XX",0,""
"T06","01",14-JUN-99,5,"XX",0,""
"T06","01",14-JUN-99,6,"XX",0,""
"T06","01",14-JUN-99,7,"XX",0,""
"T06","01",14-JUN-99,8,"XX",0,""
"T06","01",14-JUN-99,9,"XX",0,""
"T06","01",14-JUN-99,10,"XX",0,""
"T06","01",14-JUN-99,11,"XX",0,""
"T06","01",14-JUN-99,12,"XX",0,""
"T08","01",14-JUN-99,3,"XX",0,""
"T08","01",14-JUN-99,4,"XX",0,""
"T08","01",14-JUN-99,5,"93",3,""
"T08","01",14-JUN-99,6,"XX",0,""
"T08","01",14-JUN-99,7,"84",1,""
"T08","01",14-JUN-99,7,"93",2,""
"T08","01",14-JUN-99,7,"98",1,""
"T08","01",14-JUN-99,8,"93",5,""
"T08","01",14-JUN-99,9,"XX",0,""
"T08","01",14-JUN-99,10,"75",1,""
"T08","01",14-JUN-99,10,"98",1,""
"T01","01",14-JUN-99,6,"XX",0,""
"T01","01",14-JUN-99,7,"XX",0,""
"T01","01",14-JUN-99,8,"XX",0,""
"T01","01",14-JUN-99,9,"XX",0,""
"T01","01",14-JUN-99,10,"XX",0,""
"T01","01",14-JUN-99,11,"XX",0,""
"T01","01",14-JUN-99,12,"XX",0,""
"T01","01",14-JUN-99,1,"XX",0,""
"T01","01",14-JUN-99,2,"XX",0,""
"T01","01",14-JUN-99,3,"XX",0,""
"T01","01",14-JUN-99,4,"XX",0,""
"T01","01",14-JUN-99,5,"93",1,""
"T07","01",15-JUN-99,1,"99",2,""
"T07","01",15-JUN-99,2,"99",2,""
"T07","01",15-JUN-99,6,"XX",0,""
"T07","01",15-JUN-99,4,"XX",0,""
"T07","01",15-JUN-99,5,"XX",0,""
"T07","01",15-JUN-99,3,"XX",0,""
"T11","01",16-JUN-99,1,"99",1,""
"T03","01",16-JUN-99,5,"XX",0,""
"T11","01",16-JUN-99,3,"XX",0,""
"T11","01",16-JUN-99,4,"XX",0,""
"T11","01",16-JUN-99,5,"XX",0,""
"T03","01",16-JUN-99,6,"93",1,""
"T03","01",16-JUN-99,7,"XX",0,""
"T03","01",16-JUN-99,8,"XX",0,""
"T03","01",16-JUN-99,9,"XX",0,""
"T03","01",16-JUN-99,10,"XX",0,""
"T03","01",16-JUN-99,1,"XX",0,""
"T03","01",16-JUN-99,2,"XX",0,""
"T03","01",16-JUN-99,3,"XX",0,""
"T03","01",16-JUN-99,4,"XX",0,""
"T11","01",16-JUN-99,2,"99",2,""
"T08","01",17-JUN-99,1,"XX",0,""
"T01","01",17-JUN-99,12,"XX",0,""
"T08","01",17-JUN-99,3,"XX",0,""
"T08","01",17-JUN-99,4,"XX",0,""
"T08","01",17-JUN-99,5,"93",4,""
"T08","01",17-JUN-99,6,"75",3,""
"T08","01",17-JUN-99,7,"93",4,""
"T08","01",17-JUN-99,8,"93",9,""
"T08","01",17-JUN-99,9,"XX",0,""
"T08","01",17-JUN-99,10,"106",1,""
"T08","01",17-JUN-99,10,"75",13,""
"T08","01",17-JUN-99,11,"75",1,""
"T08","01",17-JUN-99,12,"XX",0,""
"T08","01",17-JUN-99,13,"XX",0,""
"T09","01",17-JUN-99,1,"122",1,""
"T09","01",17-JUN-99,1,"75",3,""
"T09","01",17-JUN-99,1,"93",2,""
"T09","01",17-JUN-99,2,"120",1,""
"T09","01",17-JUN-99,3,"XX",0,""
"T02","01",17-JUN-99,1,"XX",0,""
"T02","01",17-JUN-99,2,"XX",0,""
"T02","01",17-JUN-99,3,"99",1,""
"T02","01",17-JUN-99,4,"99",1,""
"T02","01",17-JUN-99,5,"68",1,""
"T02","01",17-JUN-99,5,"99",4,""
"T02","01",17-JUN-99,10,"XX",0,""
"T02","01",17-JUN-99,11,"XX",0,""
"T02","01",17-JUN-99,6,"XX",0,""
"T02","01",17-JUN-99,7,"XX",0,""
"T02","01",17-JUN-99,8,"XX",0,""
"T02","01",17-JUN-99,9,"XX",0,""
"T01","01",17-JUN-99,1,"XX",0,""
"T01","01",17-JUN-99,2,"XX",0,""
"T01","01",17-JUN-99,3,"XX",0,""
"T01","01",17-JUN-99,4,"88",1,""
"T01","01",17-JUN-99,5,"XX",0,""
"T01","01",17-JUN-99,6,"XX",0,""
"T01","01",17-JUN-99,7,"XX",0,""
"T01","01",17-JUN-99,8,"XX",0,""
"T01","01",17-JUN-99,9,"XX",0,""
"T01","01",17-JUN-99,10,"XX",0,""
"T01","01",17-JUN-99,11,"XX",0,""
"T08","01",17-JUN-99,2,"XX",0,""
"T10","01",18-JUN-99,11,"12",1,""
"T05","01",18-JUN-99,15,"XX",0,""
"T10","01",18-JUN-99,11,"78",1,""
"T10","01",18-JUN-99,12,"46",1,""
"T10","01",18-JUN-99,13,"106",1,""
"T10","01",18-JUN-99,14,"XX",0,""
"T10","01",18-JUN-99,15,"106",1,""
"T10","01",18-JUN-99,1,"106",13,""
"T10","01",18-JUN-99,1,"12",1,""
"T10","01",18-JUN-99,1,"20",5,""
"T10","01",18-JUN-99,1,"29",4,""
"T10","01",18-JUN-99,2,"106",3,""
"T10","01",18-JUN-99,2,"20",1,""
"T10","01",18-JUN-99,2,"29",4,""
"T10","01",18-JUN-99,3,"106",5,""
"T10","01",18-JUN-99,3,"68",1,""
"T10","01",18-JUN-99,4,"XX",0,""
"T10","01",18-JUN-99,5,"106",2,""
"T10","01",18-JUN-99,5,"29",3,""
"T10","01",18-JUN-99,5,"54",1,""
"T10","01",18-JUN-99,6,"106",1,""
"T10","01",18-JUN-99,6,"20",1,""
"T10","01",18-JUN-99,6,"29",1,""
"T10","01",18-JUN-99,7,"106",3,""
"T10","01",18-JUN-99,7,"12",1,""
"T10","01",18-JUN-99,7,"20",1,""
"T10","01",18-JUN-99,8,"12",10,""
"T10","01",18-JUN-99,8,"29",1,""
"T10","01",18-JUN-99,8,"78",5,""
"T10","01",18-JUN-99,9,"78",5,""
"T10","01",18-JUN-99,10,"12",4,""
"T10","01",18-JUN-99,10,"36",2,""
"T10","01",18-JUN-99,10,"78",5,""
"T10","01",18-JUN-99,11,"106",2,""
"T03","01",18-JUN-99,1,"XX",0,""
"T03","01",18-JUN-99,2,"XX",0,""
"T03","01",18-JUN-99,3,"93",1,""
"T03","01",18-JUN-99,4,"XX",0,""
"T03","01",18-JUN-99,5,"XX",0,""
"T03","01",18-JUN-99,6,"XX",0,""
"T03","01",18-JUN-99,7,"XX",0,""
"T03","01",18-JUN-99,8,"XX",0,""
"T03","01",18-JUN-99,9,"XX",0,""
"T03","01",18-JUN-99,10,"XX",0,""
"T05","01",18-JUN-99,1,"XX",0,""
"T05","01",18-JUN-99,2,"XX",0,""
"T05","01",18-JUN-99,3,"XX",0,""
"T05","01",18-JUN-99,4,"122",1,""
"T05","01",18-JUN-99,4,"93",1,""
"T05","01",18-JUN-99,4,"99",1,""
"T05","01",18-JUN-99,5,"93",1,""
"T05","01",18-JUN-99,6,"XX",0,""
"T05","01",18-JUN-99,7,"93",1,""
"T05","01",18-JUN-99,8,"XX",0,""
"T05","01",18-JUN-99,9,"75",1,""
"T05","01",18-JUN-99,9,"93",1,""
"T05","01",18-JUN-99,10,"XX",0,""
"T05","01",18-JUN-99,11,"XX",0,""
"T05","01",18-JUN-99,12,"XX",0,""
"T05","01",18-JUN-99,13,"XX",0,""
"T05","01",18-JUN-99,14,"XX",0,""
"T10","01",18-JUN-99,11,"36",1,""
"T06","01",23-JUN-99,1,"XX",0,""
"T06","01",23-JUN-99,2,"XX",0,""
"T06","01",23-JUN-99,3,"XX",0,""
"T06","01",23-JUN-99,4,"XX",0,""
"T06","01",23-JUN-99,5,"XX",0,""
"T06","01",23-JUN-99,12,"XX",0,""
"T06","01",23-JUN-99,7,"XX",0,""
"T06","01",23-JUN-99,8,"XX",0,""
"T06","01",23-JUN-99,9,"XX",0,""
"T06","01",23-JUN-99,10,"XX",0,""
"T06","01",23-JUN-99,11,"XX",0,""
"T06","01",23-JUN-99,6,"XX",0,""
"T08","01",24-JUN-99,1,"XX",0,""
"T05","01",24-JUN-99,11,"XX",0,""
"T08","01",24-JUN-99,3,"XX",0,""
"T08","01",24-JUN-99,4,"93",1,""
"T08","01",24-JUN-99,5,"93",5,""
"T08","01",24-JUN-99,6,"75",1,""
"T08","01",24-JUN-99,6,"78",1,""
"T08","01",24-JUN-99,6,"93",1,""
"T08","01",24-JUN-99,7,"93",3,""
"T08","01",24-JUN-99,8,"8",2,""
"T08","01",24-JUN-99,9,"75",6,""
"T08","01",24-JUN-99,10,"75",55,""
"T08","01",24-JUN-99,11,"75",4,""
"T08","01",24-JUN-99,12,"XX",0,""
"T08","01",24-JUN-99,13,"XX",0,""
"T07","01",24-JUN-99,1,"XX",0,""
"T07","01",24-JUN-99,2,"XX",0,""
"T07","01",24-JUN-99,3,"99",1,""
"T07","01",24-JUN-99,4,"99",1,""
"T07","01",24-JUN-99,5,"XX",0,""
"T07","01",24-JUN-99,6,"XX",0,""
"T05","01",24-JUN-99,12,"XX",0,""
"T05","01",24-JUN-99,13,"XX",0,""
"T05","01",24-JUN-99,14,"XX",0,""
"T05","01",24-JUN-99,15,"XX",0,""
"T05","01",24-JUN-99,1,"XX",0,""
"T05","01",24-JUN-99,2,"XX",0,""
"T05","01",24-JUN-99,3,"XX",0,""
"T05","01",24-JUN-99,4,"99",2,""
"T05","01",24-JUN-99,5,"93",1,""
"T05","01",24-JUN-99,6,"98",1,""
"T05","01",24-JUN-99,7,"100",1,""
"T05","01",24-JUN-99,8,"XX",0,""
"T05","01",24-JUN-99,9,"75",4,""
"T05","01",24-JUN-99,9,"8",1,""
"T05","01",24-JUN-99,10,"75",1,""
"T05","01",24-JUN-99,10,"88",1,""
"T08","01",24-JUN-99,2,"XX",0,""
"T01","01",25-JUN-99,4,"XX",0,""
"T01","01",25-JUN-99,5,"88",2,""
"T01","01",25-JUN-99,6,"XX",0,""
"T01","01",25-JUN-99,7,"XX",0,""
"T01","01",25-JUN-99,8,"99",1,""
"T01","01",25-JUN-99,9,"XX",0,""
"T01","01",25-JUN-99,10,"XX",0,""
"T01","01",25-JUN-99,11,"XX",0,""
"T01","01",25-JUN-99,12,"XX",0,""
"T11","01",25-JUN-99,1,"XX",0,""
"T11","01",25-JUN-99,2,"XX",0,""
"T11","01",25-JUN-99,3,"XX",0,""
"T11","01",25-JUN-99,4,"XX",0,""
"T11","01",25-JUN-99,5,"XX",0,""
"T10","01",25-JUN-99,7,"106",1,""
"T10","01",25-JUN-99,7,"12",10,""
"T10","01",25-JUN-99,7,"29",3,""
"T10","01",25-JUN-99,7,"78",2,""
"T10","01",25-JUN-99,8,"106",1,""
"T10","01",25-JUN-99,8,"12",25,""
"T10","01",25-JUN-99,8,"29",2,""
"T10","01",25-JUN-99,8,"78",7,""
"T10","01",25-JUN-99,9,"12",13,""
"T10","01",25-JUN-99,9,"78",20,""
"T10","01",25-JUN-99,10,"106",1,""
"T10","01",25-JUN-99,10,"12",20,""
"T10","01",25-JUN-99,10,"36",2,""
"T10","01",25-JUN-99,10,"78",16,""
"T10","01",25-JUN-99,10,"8",1,""
"T10","01",25-JUN-99,11,"106",2,""
"T10","01",25-JUN-99,11,"36",1,""
"T10","01",25-JUN-99,12,"12",2,""
"T10","01",25-JUN-99,13,"12",1,""
"T10","01",25-JUN-99,13,"29",1,""
"T10","01",25-JUN-99,14,"106",2,""
"T10","01",25-JUN-99,14,"12",1,""
"T10","01",25-JUN-99,15,"106",3,""
"T10","01",25-JUN-99,15,"12",2,""
"T10","01",25-JUN-99,1,"106",2,""
"T10","01",25-JUN-99,1,"12",2,""
"T10","01",25-JUN-99,1,"29",4,""
"T10","01",25-JUN-99,1,"78",1,""
"T10","01",25-JUN-99,2,"106",4,""
"T10","01",25-JUN-99,2,"29",4,""
"T10","01",25-JUN-99,3,"106",4,""
"T10","01",25-JUN-99,3,"12",2,""
"T10","01",25-JUN-99,4,"12",2,""
"T10","01",25-JUN-99,4,"29",2,""
"T10","01",25-JUN-99,5,"106",3,""
"T10","01",25-JUN-99,5,"12",1,""
"T10","01",25-JUN-99,5,"20",1,""
"T10","01",25-JUN-99,5,"29",2,""
"T10","01",25-JUN-99,6,"106",1,""
"T10","01",25-JUN-99,6,"29",1,""
"T02","01",25-JUN-99,1,"XX",0,""
"T02","01",25-JUN-99,2,"XX",0,""
"T02","01",25-JUN-99,3,"XX",0,""
"T02","01",25-JUN-99,4,"98",1,""
"T02","01",25-JUN-99,4,"99",2,""
"T02","01",25-JUN-99,5,"99",2,""
"T02","01",25-JUN-99,6,"XX",0,""
"T02","01",25-JUN-99,7,"XX",0,""
"T02","01",25-JUN-99,8,"XX",0,""
"T02","01",25-JUN-99,9,"XX",0,""
"T02","01",25-JUN-99,10,"XX",0,""
"T02","01",25-JUN-99,11,"XX",0,""
"T02","02",25-JUN-99,1,"XX",0,""
"T02","02",25-JUN-99,2,"XX",0,""
"T02","02",25-JUN-99,3,"99",5,""
"T02","02",25-JUN-99,4,"99",5,""
"T01","01",25-JUN-99,1,"XX",0,""
"T01","01",25-JUN-99,2,"XX",0,""
"T01","01",25-JUN-99,3,"XX",0,""
"T09","01",26-JUN-99,2,"93",1,""
"T09","01",26-JUN-99,3,"75",8,""
"T09","01",26-JUN-99,1,"104",1,""
"T09","01",26-JUN-99,2,"8",1,""
"T09","01",26-JUN-99,2,"120",1,""
"T09","01",26-JUN-99,2,"75",6,""
"T09","01",26-JUN-99,1,"122",1,""
"T11","01",30-JUN-99,1,"XX",0,""
"T03","01",30-JUN-99,10,"XX",0,""
"T11","01",30-JUN-99,3,"XX",0,""
"T11","01",30-JUN-99,4,"XX",0,""
"T11","01",30-JUN-99,5,"29",1,""
"T03","01",30-JUN-99,1,"XX",0,""
"T03","01",30-JUN-99,2,"XX",0,""
"T03","01",30-JUN-99,3,"XX",0,""
"T03","01",30-JUN-99,4,"XX",0,""
"T03","01",30-JUN-99,5,"XX",0,""
"T03","01",30-JUN-99,6,"XX",0,""
"T03","01",30-JUN-99,7,"XX",0,""
"T03","01",30-JUN-99,8,"XX",0,""
"T03","01",30-JUN-99,9,"XX",0,""
"T11","01",30-JUN-99,2,"29",3,""
"T01","01",02-JUL-99,10,"75",1,""
"T01","01",02-JUL-99,11,"XX",0,""
"T01","01",02-JUL-99,12,"XX",0,""
"T02","01",02-JUL-99,1,"XX",0,""
"T02","01",02-JUL-99,2,"XX",0,""
"T02","01",02-JUL-99,3,"99",1,""
"T02","01",02-JUL-99,4,"XX",0,""
"T02","01",02-JUL-99,5,"106",1,"S"
"T02","01",02-JUL-99,5,"98",2,""
"T02","01",02-JUL-99,5,"99",4,""
"T02","01",02-JUL-99,6,"XX",0,""
"T02","01",02-JUL-99,7,"XX",0,""
"T02","01",02-JUL-99,8,"XX",0,""
"T02","01",02-JUL-99,9,"XX",0,""
"T02","01",02-JUL-99,10,"XX",0,""
"T02","01",02-JUL-99,11,"XX",0,""
"T08","01",02-JUL-99,4,"93",1,""
"T08","01",02-JUL-99,5,"8",3,""
"T08","01",02-JUL-99,6,"75",6,""
"T08","01",02-JUL-99,6,"78",2,""
"T08","01",02-JUL-99,6,"8",14,""
"T08","01",02-JUL-99,6,"88",4,""
"T08","01",02-JUL-99,7,"2",1,""
"T08","01",02-JUL-99,7,"75",2,""
"T08","01",02-JUL-99,7,"8",2,""
"T08","01",02-JUL-99,7,"88",4,""
"T08","01",02-JUL-99,7,"93",2,""
"T08","01",02-JUL-99,8,"75",1,""
"T08","01",02-JUL-99,8,"8",3,""
"T08","01",02-JUL-99,8,"88",1,""
"T08","01",02-JUL-99,9,"75",9,""
"T06","01",02-JUL-99,4,"75",2,""
"T06","01",02-JUL-99,5,"XX",0,""
"T06","01",02-JUL-99,6,"XX",0,""
"T06","01",02-JUL-99,7,"104",1,""
"T06","01",02-JUL-99,7,"122",1,""
